,partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
14657,7334,7,Sao Paulo,11,2,64.0,461,83.0,12,6,0,5,6
14658,7333,7,Cuiaba,12,3,56.0,537,86.0,17,1,0,2,7
14659,7333,7,Sport,8,1,44.0,445,84.0,11,0,0,3,3
14660,7335,7,Bragantino,12,5,58.0,468,80.0,16,2,0,0,8
14661,7335,7,Atletico-GO,12,2,42.0,336,72.0,24,2,0,1,5
14662,7336,8,Athletico-PR,11,5,44.0,430,85.0,15,2,0,1,2
14663,7336,8,Fluminense,12,4,56.0,517,86.0,16,1,0,1,9
14664,7337,8,Chapecoense,9,5,36.0,259,65.0,24,3,0,2,7
14665,7337,8,Fortaleza,22,10,64.0,458,82.0,17,2,1,2,2
14666,7338,8,Palmeiras,14,6,33.0,269,68.0,13,2,1,1,3
14667,7338,8,Internacional,16,5,67.0,544,85.0,14,3,0,0,7
14668,7339,8,Bahia,20,7,72.0,605,89.0,6,4,0,3,8
14669,7339,8,America-MG,16,8,28.0,238,72.0,9,0,0,5,4
14670,7340,8,Santos,13,1,68.0,592,84.0,11,1,0,1,7
14671,7340,8,Sport,8,2,32.0,286,70.0,19,4,0,3,1
14672,7341,8,Corinthians,10,3,41.0,388,78.0,15,1,0,1,5
14673,7341,8,Sao Paulo,8,3,59.0,559,85.0,26,1,0,5,3
14674,7342,8,Gremio,13,3,70.0,689,90.0,12,0,0,1,6
14675,7342,8,Juventude,11,5,30.0,295,74.0,15,3,0,0,3
14676,7343,8,Ceara,8,3,35.0,307,72.0,17,2,1,2,6
14677,7343,8,Bragantino,13,2,65.0,532,84.0,11,1,0,0,6
14678,7344,8,Atletico-MG,19,9,46.0,480,82.0,13,0,0,1,4
14679,7344,8,Atletico-GO,7,3,54.0,561,84.0,12,2,0,1,4
14680,7345,8,Flamengo,12,5,57.0,528,85.0,26,5,0,3,5
14681,7345,8,Cuiaba,9,2,43.0,418,86.0,18,3,0,2,1
14682,7347,9,Santos,21,8,73.0,636,87.0,6,3,0,2,12
14683,7347,9,America-MG,8,4,27.0,245,69.0,13,4,0,4,2
14684,7346,9,Fortaleza,15,4,59.0,513,84.0,14,3,0,0,4
14685,7346,9,Athletico-PR,16,8,41.0,364,78.0,18,3,0,3,3
14686,7348,9,Corinthians,20,9,58.0,540,82.0,11,2,0,0,3
14687,7348,9,Internacional,7,3,42.0,407,73.0,17,2,0,2,2
14688,7349,9,Bahia,13,6,53.0,452,79.0,13,1,0,0,5
14689,7349,9,Chapecoense,7,1,47.0,389,75.0,14,2,0,4,9
14690,7350,9,Fluminense,11,5,33.0,282,73.0,15,1,0,2,5
14691,7350,9,Flamengo,21,4,67.0,579,88.0,11,2,0,0,6
14692,7351,9,Sport,13,1,49.0,414,85.0,23,2,0,0,3
14693,7351,9,Palmeiras,14,5,51.0,436,83.0,13,1,0,1,6
14694,7353,9,Bragantino,12,5,52.0,483,81.0,14,2,0,1,7
14695,7353,9,Sao Paulo,9,6,48.0,452,78.0,25,1,0,2,4
14696,7352,9,Juventude,4,3,36.0,302,71.0,15,1,1,0,3
14697,7352,9,Ceara,12,5,64.0,530,84.0,23,2,0,0,4
14698,7354,9,Cuiaba,11,4,60.0,564,87.0,14,5,0,2,5
14699,7354,9,Atletico-MG,4,1,40.0,387,80.0,15,2,0,2,1
14700,7355,9,Atletico-GO,10,5,37.0,405,80.0,9,0,0,4,7
14701,7355,9,Gremio,21,4,63.0,662,89.0,16,3,0,2,11
14702,7356,10,Athletico-PR,11,2,46.0,428,80.0,13,2,0,2,4
14703,7356,10,Santos,18,9,54.0,503,86.0,17,2,0,2,7
14704,7357,10,Juventude,9,3,47.0,468,83.0,19,3,0,3,2
14705,7357,10,Bahia,8,2,53.0,508,85.0,19,2,0,1,3
14706,7358,10,Bragantino,10,1,54.0,436,81.0,15,3,0,0,4
14707,7358,10,Cuiaba,9,2,46.0,388,78.0,21,2,0,1,6
14708,7359,10,Fortaleza,16,5,56.0,466,83.0,18,2,0,2,2
14709,7359,10,America-MG,11,3,44.0,378,79.0,16,1,0,1,3
14710,7360,10,Gremio,12,4,53.0,465,88.0,16,2,0,0,5
14711,7360,10,Palmeiras,18,6,47.0,429,85.0,15,2,0,2,4
14712,7361,10,Atletico-MG,12,6,49.0,501,86.0,19,1,0,2,3
14713,7361,10,Flamengo,16,6,51.0,497,88.0,10,1,0,3,6
14714,7362,10,Atletico-GO,13,4,57.0,513,87.0,16,4,0,0,4
14715,7362,10,Sport,11,3,43.0,372,83.0,9,1,0,1,7
14716,7363,10,Sao Paulo,11,5,48.0,396,76.0,24,3,0,4,3
14717,7363,10,Internacional,9,2,52.0,416,76.0,21,2,0,0,7
14718,7364,10,Ceara,7,2,36.0,282,70.0,21,3,0,0,0
14719,7364,10,Fluminense,16,5,64.0,488,82.0,24,2,0,2,4
14720,7365,10,Corinthians,12,5,58.0,549,87.0,10,0,0,0,8
14721,7365,10,Chapecoense,14,4,42.0,397,81.0,17,3,0,2,5
14722,7366,11,Santos,12,2,65.0,498,91.0,21,6,0,0,5
14723,7366,11,Palmeiras,14,7,35.0,280,76.0,19,1,0,3,6
14724,7367,11,Gremio,11,2,51.0,409,73.0,12,1,0,2,5
14725,7367,11,Internacional,16,8,49.0,401,76.0,19,2,0,0,7
14726,7368,11,Bragantino,16,4,45.0,409,80.0,16,4,0,3,2
14727,7368,11,Athletico-PR,22,6,55.0,490,83.0,18,0,0,0,3
14728,7370,11,Bahia,6,2,37.0,341,71.0,15,1,0,0,1
14729,7370,11,Sao Paulo,15,6,63.0,566,83.0,16,0,0,2,2
14730,7369,11,Sport,11,3,49.0,446,81.0,16,1,0,2,1
14731,7369,11,Fluminense,13,9,51.0,455,85.0,13,3,0,3,3
14732,7371,11,America-MG,12,2,49.0,386,76.0,15,1,0,3,8
14733,7371,11,Atletico-MG,13,5,51.0,403,76.0,17,1,0,0,10
14734,7372,11,Juventude,15,3,51.0,454,84.0,17,2,0,1,4
14735,7372,11,Atletico-GO,8,4,49.0,459,84.0,23,2,0,0,3
14736,7373,11,Cuiaba,11,3,41.0,338,81.0,9,0,1,1,4
14737,7373,11,Ceara,20,7,59.0,479,83.0,13,2,0,2,7
14738,7374,11,Chapecoense,13,4,28.0,262,68.0,16,3,0,2,1
14739,7374,11,Flamengo,24,7,72.0,661,89.0,19,3,0,0,11
14740,7375,11,Fortaleza,16,4,43.0,411,84.0,13,4,0,1,7
14741,7375,11,Corinthians,7,1,57.0,529,88.0,14,3,0,1,6
14742,7376,12,Ceara,21,4,53.0,436,84.0,11,4,0,3,5
14743,7376,12,Athletico-PR,9,1,47.0,386,84.0,15,3,0,0,5
14744,7377,12,Sao Paulo,10,3,59.0,358,77.0,18,3,0,1,9
14745,7377,12,Fortaleza,9,4,41.0,267,69.0,20,2,0,1,5
14746,7378,12,Corinthians,12,2,37.0,363,75.0,9,0,0,0,2
14747,7378,12,Atletico-MG,13,8,63.0,602,87.0,22,2,0,2,5
14748,7379,12,Gremio,8,1,43.0,416,85.0,12,4,0,0,4
14749,7379,12,Fluminense,10,2,57.0,549,86.0,13,1,0,0,3
14750,7380,12,Chapecoense,11,6,41.0,372,81.0,15,2,0,1,6
14751,7380,12,Cuiaba,11,6,59.0,543,86.0,13,2,0,2,2
14752,7381,12,Palmeiras,15,6,42.0,337,82.0,16,1,0,3,6
14753,7381,12,Atletico-GO,11,1,58.0,476,85.0,8,2,0,4,4
14754,7382,12,Flamengo,16,10,65.0,633,89.0,8,1,0,2,3
14755,7382,12,Bahia,11,3,35.0,332,81.0,18,5,0,0,4
14756,7384,12,Bragantino,11,5,39.0,316,74.0,17,3,0,2,5
14757,7384,12,Santos,16,5,61.0,485,80.0,15,6,0,3,4
14758,7383,12,Internacional,14,5,51.0,428,83.0,19,4,0,0,7
14759,7383,12,Juventude,11,4,49.0,433,82.0,14,4,1,2,5
14760,7385,12,America-MG,16,3,64.0,468,81.0,19,1,0,2,9
14761,7385,12,Sport,11,5,36.0,274,66.0,22,3,0,2,4
14762,7295,3,Cuiaba,20,7,56.0,444,83.0,17,5,0,0,0
14763,7295,3,Atletico-GO,9,3,44.0,346,75.0,14,4,1,0,4
14764,7386,13,America-MG,18,7,48.0,432,77.0,16,3,0,1,5
14765,7386,13,Gremio,12,4,52.0,471,77.0,20,3,0,1,8
14766,7387,13,Fluminense,9,3,50.0,476,90.0,9,2,0,1,5
14767,7387,13,Palmeiras,10,1,50.0,484,85.0,13,1,0,2,7
14768,7388,13,Bahia,11,5,40.0,331,81.0,14,1,0,0,8
14769,7388,13,Atletico-MG,12,5,60.0,511,86.0,17,2,0,3,8
14770,7390,13,Sao Paulo,18,6,42.0,316,72.0,16,6,0,4,4
14771,7390,13,Flamengo,12,8,58.0,428,78.0,23,3,0,2,7
14772,7389,13,Fortaleza,14,4,34.0,279,71.0,21,4,0,1,3
14773,7389,13,Bragantino,13,4,66.0,513,83.0,14,2,0,0,5
14774,7391,13,Atletico-GO,7,2,25.0,242,67.0,7,2,0,2,2
14775,7391,13,Santos,29,2,75.0,659,89.0,14,2,0,3,15
14776,7392,13,Internacional,13,3,47.0,373,82.0,13,3,0,0,2
14777,7392,13,Athletico-PR,11,4,53.0,413,81.0,14,4,0,1,8
14778,7393,13,Sport,12,0,55.0,415,80.0,12,4,0,2,2
14779,7393,13,Ceara,14,0,45.0,345,77.0,13,1,0,1,8
14780,7394,13,Juventude,13,2,32.0,266,73.0,16,5,0,1,3
14781,7394,13,Chapecoense,7,2,68.0,545,86.0,15,1,0,1,1
14782,7395,13,Cuiaba,16,7,53.0,501,85.0,16,2,1,4,5
14783,7395,13,Corinthians,4,2,47.0,467,81.0,12,1,0,2,5
14784,7396,14,Sao Paulo,12,3,54.0,403,81.0,20,3,1,2,7
14785,7396,14,Palmeiras,7,3,46.0,350,79.0,15,3,0,1,2
14786,7397,14,Internacional,12,3,58.0,510,81.0,20,1,1,2,2
14787,7397,14,Cuiaba,13,4,42.0,379,77.0,18,3,0,0,3
14788,7398,14,Gremio,7,1,47.0,473,80.0,19,2,0,0,5
14789,7398,14,Bragantino,12,3,53.0,531,82.0,13,1,0,1,4
14790,7399,14,Corinthians,9,3,34.0,389,79.0,7,1,0,0,3
14791,7399,14,Flamengo,17,7,66.0,742,89.0,13,1,0,1,6
14792,7400,14,Atletico-MG,11,3,61.0,616,90.0,14,2,1,1,4
14793,7400,14,Athletico-PR,8,1,39.0,400,80.0,12,3,0,1,2
14794,7401,14,Chapecoense,20,6,44.0,361,77.0,17,0,0,3,6
14795,7401,14,Santos,11,5,56.0,458,83.0,13,0,0,0,5
14796,7402,14,Bahia,21,4,60.0,512,86.0,16,2,0,0,11
14797,7402,14,Sport,8,2,40.0,354,78.0,18,3,0,1,2
14798,7403,14,America-MG,16,5,47.0,338,73.0,14,0,0,1,5
14799,7403,14,Atletico-GO,7,2,53.0,388,73.0,21,4,0,1,4
14800,7404,14,Ceara,12,4,48.0,313,75.0,13,2,0,2,5
14801,7404,14,Fortaleza,28,8,52.0,331,79.0,12,3,0,1,9
14802,7406,15,Sport,17,7,38.0,274,73.0,17,3,0,0,9
14803,7406,15,Bragantino,13,4,62.0,451,85.0,14,1,0,1,8
14804,7407,15,Athletico-PR,15,6,52.0,427,80.0,12,2,0,1,8
14805,7407,15,Sao Paulo,11,4,48.0,419,80.0,16,4,1,2,2
14806,7408,15,Fortaleza,15,6,38.0,324,77.0,13,1,1,2,2
14807,7408,15,Palmeiras,20,2,62.0,507,85.0,22,4,1,1,6
14808,7409,15,Cuiaba,11,2,40.0,315,75.0,15,1,1,2,4
14809,7409,15,Bahia,9,4,60.0,455,83.0,17,2,0,5,11
14810,7412,15,Santos,11,5,57.0,561,87.0,17,1,0,3,5
14811,7412,15,Corinthians,9,5,43.0,426,84.0,9,1,0,1,3
14812,7410,15,Juventude,6,1,34.0,310,75.0,17,1,0,1,4
14813,7410,15,Atletico-MG,20,4,66.0,586,88.0,14,3,0,2,5
14814,7411,15,Fluminense,7,2,56.0,462,79.0,13,2,0,1,8
14815,7411,15,America-MG,15,7,44.0,365,77.0,17,2,0,1,4
14816,7413,15,Atletico-GO,7,2,59.0,516,82.0,15,2,0,0,3
14817,7413,15,Ceara,19,5,41.0,350,79.0,18,2,0,1,6
14818,7414,15,Internacional,9,5,36.0,331,76.0,15,2,0,0,2
14819,7414,15,Flamengo,11,7,64.0,559,87.0,9,1,1,1,7
14820,7415,15,Chapecoense,6,2,46.0,474,81.0,10,3,0,0,3
14821,7415,15,Gremio,20,3,54.0,547,82.0,14,1,0,2,9
14822,7416,16,Bragantino,5,1,54.0,456,81.0,14,4,0,1,2
14823,7416,16,Juventude,13,6,46.0,379,80.0,14,4,0,2,9
14824,7417,16,Atletico-MG,15,6,67.0,658,89.0,14,2,0,1,11
14825,7417,16,Palmeiras,1,1,33.0,322,80.0,14,0,1,1,2
14826,7418,16,Gremio,9,3,36.0,312,73.0,16,1,0,1,2
14827,7418,16,Sao Paulo,12,6,64.0,553,84.0,14,3,0,2,6
14828,7419,16,Flamengo,17,9,65.0,637,87.0,14,4,0,2,6
14829,7419,16,Sport,4,2,35.0,348,77.0,11,1,0,0,3
14830,7420,16,Ceara,15,6,39.0,399,79.0,16,1,0,0,6
14831,7420,16,Corinthians,7,3,61.0,631,87.0,7,1,0,0,7
14832,7422,16,Athletico-PR,9,1,61.0,499,87.0,20,1,0,1,5
14833,7422,16,Cuiaba,12,2,39.0,331,83.0,15,1,0,2,3
14834,7421,16,Atletico-GO,12,3,46.0,433,81.0,11,0,0,1,5
14835,7421,16,Bahia,16,8,54.0,489,84.0,18,2,0,3,4
14836,7423,16,Fortaleza,12,2,45.0,390,82.0,17,2,0,4,6
14837,7423,16,Santos,8,2,55.0,471,83.0,13,1,0,1,2
14838,7424,16,Fluminense,10,5,65.0,622,89.0,8,0,0,0,8
14839,7424,16,Internacional,17,7,35.0,347,83.0,14,2,0,2,5
14840,7425,16,America-MG,18,6,59.0,402,83.0,11,1,0,3,9
14841,7425,16,Chapecoense,10,5,41.0,300,68.0,10,1,1,1,3
14842,7315,5,Cuiaba,10,2,53.0,415,79.0,12,1,0,0,2
14843,7315,5,Gremio,7,3,47.0,370,75.0,10,5,0,2,7
14844,7426,17,Atletico-GO,16,2,70.0,559,85.0,13,2,1,1,6
14845,7426,17,Chapecoense,8,2,30.0,234,73.0,24,5,0,3,1
14846,7427,17,Bahia,9,3,47.0,425,80.0,15,1,0,0,2
14847,7427,17,Gremio,15,6,53.0,489,82.0,12,1,0,0,4
14848,7428,17,Juventude,19,4,56.0,495,84.0,8,1,0,0,5
14849,7428,17,Fortaleza,16,4,44.0,395,79.0,9,1,0,2,9
14850,7429,17,Palmeiras,31,7,66.0,544,86.0,8,1,0,4,13
14851,7429,17,Cuiaba,9,4,34.0,306,73.0,14,1,0,3,3
14852,7431,17,Athletico-PR,16,4,44.0,479,85.0,12,1,1,1,4
14853,7431,17,Corinthians,8,2,56.0,599,86.0,7,0,0,1,2
14854,7430,17,Flamengo,18,5,63.0,582,84.0,12,2,0,0,5
14855,7430,17,Ceara,12,5,37.0,338,73.0,13,0,0,1,4
14856,7432,17,Internacional,13,4,48.0,406,77.0,14,2,0,1,4
14857,7432,17,Santos,10,4,52.0,434,81.0,19,2,0,2,4
14858,7433,17,Sao Paulo,12,3,52.0,422,79.0,17,2,0,0,7
14859,7433,17,Sport,15,4,48.0,382,76.0,15,2,0,0,3
14860,7435,17,Fluminense,9,3,34.0,306,80.0,16,3,0,2,6
14861,7435,17,Atletico-MG,19,7,66.0,602,87.0,16,3,0,1,6
14862,7434,17,America-MG,14,3,51.0,440,81.0,14,2,0,2,9
14863,7434,17,Bragantino,10,3,49.0,449,79.0,15,0,0,2,0
14864,7436,18,Sport,20,7,55.0,415,81.0,17,0,1,1,11
14865,7436,18,Chapecoense,15,2,45.0,354,79.0,17,1,0,2,5
14866,7437,18,Flamengo,18,11,51.0,456,86.0,14,4,0,2,5
14867,7437,18,Santos,11,2,49.0,445,87.0,14,4,0,3,4
14868,7438,18,Corinthians,6,1,56.0,593,87.0,7,2,0,0,4
14869,7438,18,Gremio,11,2,44.0,462,85.0,17,1,1,0,6
14870,7439,18,Palmeiras,16,3,49.0,459,86.0,10,3,0,4,8
14871,7439,18,Athletico-PR,11,4,51.0,489,84.0,16,0,0,1,3
14872,7440,18,America-MG,19,4,38.0,285,71.0,19,1,0,2,9
14873,7440,18,Ceara,6,2,62.0,481,77.0,13,2,0,1,2
14874,7441,18,Sao Paulo,7,4,61.0,460,82.0,21,5,0,3,8
14875,7441,18,Juventude,9,2,39.0,298,75.0,15,2,0,0,3
14876,7442,18,Internacional,7,3,48.0,397,76.0,15,2,0,1,6
14877,7442,18,Atletico-GO,8,3,52.0,429,81.0,13,1,0,3,6
14878,7443,18,Bragantino,5,0,33.0,333,75.0,16,3,0,1,1
14879,7443,18,Atletico-MG,26,8,67.0,653,90.0,18,4,0,1,17
14880,7444,18,Bahia,10,2,52.0,398,75.0,21,4,0,3,8
14881,7444,18,Fluminense,6,4,48.0,391,77.0,19,2,0,2,3
14882,7445,18,Fortaleza,19,4,65.0,539,85.0,15,2,0,2,7
14883,7445,18,Cuiaba,11,5,35.0,307,76.0,17,5,0,2,4
14884,7405,14,Fluminense,12,6,64.0,579,87.0,23,2,0,1,7
14885,7405,14,Juventude,7,2,36.0,330,78.0,18,1,0,1,2
14886,7446,19,Bahia,13,8,40.0,315,69.0,25,3,0,2,6
14887,7446,19,Fortaleza,18,6,60.0,467,78.0,7,1,0,0,4
14888,7447,19,Santos,18,5,64.0,551,89.0,11,1,0,1,5
14889,7447,19,Cuiaba,14,5,36.0,330,74.0,11,3,0,0,3
14890,7448,19,Athletico-PR,16,3,59.0,481,86.0,10,1,0,2,9
14891,7448,19,Sport,9,2,41.0,346,78.0,9,1,1,3,7
14892,7449,19,Juventude,12,7,41.0,437,85.0,20,4,0,1,2
14893,7449,19,Corinthians,11,2,59.0,628,89.0,15,3,0,0,2
14894,7450,19,Fluminense,9,2,45.0,439,82.0,4,0,0,0,4
14895,7450,19,Chapecoense,11,3,55.0,519,84.0,18,0,0,1,8
14896,7456,20,America-MG,27,6,56.0,426,81.0,14,1,0,3,9
14897,7456,20,Athletico-PR,7,1,44.0,350,75.0,17,1,0,1,5
14898,7457,20,Cuiaba,3,1,37.0,349,74.0,13,4,1,1,0
14899,7457,20,Juventude,17,6,63.0,560,86.0,12,3,0,4,5
14900,7458,20,Chapecoense,22,6,44.0,387,82.0,13,2,0,1,6
14901,7458,20,Bragantino,12,5,56.0,501,87.0,17,4,1,2,3
14902,7459,20,Bahia,13,4,35.0,312,68.0,20,4,0,0,1
14903,7459,20,Santos,10,1,65.0,566,82.0,16,1,0,0,5
14904,7460,20,Ceara,8,1,59.0,508,83.0,9,0,0,0,4
14905,7460,20,Gremio,13,3,41.0,359,78.0,22,0,0,0,5
14906,7462,20,Palmeiras,12,5,59.0,509,89.0,14,0,1,2,7
14907,7462,20,Flamengo,11,4,41.0,379,81.0,15,2,0,1,4
14908,7461,20,Fortaleza,14,4,48.0,451,81.0,13,1,0,1,5
14909,7461,20,Atletico-MG,11,4,52.0,488,84.0,18,2,0,1,4
14910,7463,20,Corinthians,8,2,48.0,444,82.0,10,2,0,2,5
14911,7463,20,Atletico-GO,11,5,52.0,481,85.0,10,4,0,2,4
14912,7464,20,Fluminense,8,5,42.0,309,78.0,16,5,0,0,4
14913,7464,20,Sao Paulo,8,7,58.0,417,83.0,16,4,0,3,5
14914,7465,20,Sport,14,3,51.0,434,83.0,21,4,0,2,5
14915,7465,20,Internacional,11,4,49.0,449,79.0,20,1,0,1,4
14916,7466,21,Palmeiras,13,7,46.0,419,83.0,14,2,0,1,1
14917,7466,21,Chapecoense,15,3,54.0,461,85.0,16,2,0,1,8
14918,7467,21,Athletico-PR,27,7,60.0,479,86.0,18,5,0,0,9
14919,7467,21,Juventude,15,3,40.0,341,82.0,7,1,1,0,3
14920,7468,21,Atletico-MG,22,9,60.0,560,87.0,18,2,0,0,6
14921,7468,21,Sport,7,1,40.0,367,82.0,13,3,0,3,4
14922,7470,21,Santos,7,1,49.0,390,73.0,13,2,0,0,4
14923,7470,21,Ceara,10,4,51.0,390,71.0,17,3,0,0,6
14924,7469,21,Bahia,13,3,41.0,372,74.0,16,1,0,0,4
14925,7469,21,Bragantino,15,5,59.0,528,81.0,13,4,0,0,2
14926,7471,21,Internacional,18,5,59.0,497,88.0,12,3,1,2,8
14927,7471,21,Fortaleza,11,5,41.0,358,86.0,15,1,1,1,4
14928,7472,21,Sao Paulo,13,5,52.0,443,79.0,18,1,0,1,8
14929,7472,21,Atletico-GO,11,4,48.0,410,77.0,11,2,0,1,6
14930,7473,21,America-MG,16,7,35.0,350,78.0,13,0,0,1,2
14931,7473,21,Corinthians,15,8,65.0,656,86.0,8,1,1,1,5
14932,7474,21,Gremio,11,5,38.0,330,73.0,17,4,0,0,4
14933,7474,21,Flamengo,9,1,62.0,534,85.0,16,3,0,2,2
14934,7475,21,Cuiaba,7,3,59.0,476,85.0,15,2,1,1,1
14935,7475,21,Fluminense,12,5,41.0,334,82.0,16,2,0,2,5
14936,7451,19,Sao Paulo,6,2,59.0,452,78.0,17,3,0,4,8
14937,7451,19,America-MG,9,4,41.0,322,76.0,18,1,0,5,3
14938,7476,22,Ceara,24,8,59.0,485,79.0,8,0,0,1,8
14939,7476,22,Chapecoense,9,1,41.0,339,76.0,18,2,1,1,5
14940,7477,22,Corinthians,8,3,49.0,423,84.0,8,1,0,2,5
14941,7477,22,Palmeiras,16,5,51.0,430,82.0,11,1,0,3,9
14942,7478,22,Atletico-MG,11,4,51.0,501,83.0,12,1,0,1,5
14943,7478,22,Sao Paulo,7,0,49.0,495,82.0,14,1,0,0,3
14944,7479,22,America-MG,15,2,42.0,369,76.0,9,1,0,5,6
14945,7479,22,Flamengo,9,5,58.0,505,84.0,12,1,0,2,6
14946,7480,22,Bahia,15,2,42.0,347,73.0,15,2,0,0,7
14947,7480,22,Internacional,12,7,58.0,503,80.0,19,2,0,0,8
14948,7481,22,Fluminense,16,6,43.0,404,81.0,11,2,0,2,4
14949,7481,22,Bragantino,7,4,57.0,521,86.0,19,2,0,0,2
14950,7482,22,Santos,19,3,63.0,534,86.0,16,0,0,1,5
14951,7482,22,Juventude,6,4,37.0,325,77.0,15,3,0,2,2
14952,7484,22,Gremio,15,7,46.0,437,82.0,18,5,0,0,7
14953,7484,22,Athletico-PR,16,5,54.0,514,85.0,17,1,0,0,3
14954,7483,22,Sport,18,5,57.0,452,82.0,19,5,0,2,3
14955,7483,22,Fortaleza,15,7,43.0,363,76.0,14,2,0,0,3
14956,7485,22,Cuiaba,6,2,43.0,312,72.0,16,4,0,2,4
14957,7485,22,Atletico-GO,16,3,57.0,395,75.0,10,1,0,1,8
14958,7486,23,Cuiaba,14,3,53.0,368,79.0,13,1,0,0,4
14959,7486,23,America-MG,9,2,47.0,322,78.0,20,2,0,2,3
14960,7487,23,Atletico-GO,6,5,32.0,219,70.0,20,4,0,1,4
14961,7487,23,Fortaleza,14,4,68.0,466,87.0,14,1,0,4,10
14962,7488,23,Corinthians,11,7,62.0,595,90.0,6,0,0,1,8
14963,7488,23,Bragantino,15,5,38.0,349,82.0,10,0,0,1,6
14964,7489,23,Atletico-MG,10,3,57.0,490,86.0,16,4,0,2,7
14965,7489,23,Internacional,6,4,43.0,371,78.0,15,2,0,1,6
14966,7490,23,Flamengo,11,4,72.0,777,90.0,13,2,0,1,2
14967,7490,23,Athletico-PR,9,2,28.0,295,77.0,14,2,0,2,3
14968,7491,23,Chapecoense,6,2,37.0,345,72.0,11,1,0,1,7
14969,7491,23,Sao Paulo,17,8,63.0,571,84.0,11,1,0,3,7
14970,7492,23,Palmeiras,15,3,74.0,602,88.0,19,1,0,3,8
14971,7492,23,Juventude,10,4,26.0,215,68.0,13,1,0,1,2
14972,7493,23,Gremio,22,7,65.0,520,87.0,21,2,0,0,11
14973,7493,23,Sport,9,6,35.0,293,76.0,18,1,0,0,2
14974,7496,24,Bahia,3,2,28.0,288,74.0,18,0,1,0,0
14975,7496,24,Corinthians,21,11,72.0,731,89.0,14,0,0,0,7
14976,7497,24,Chapecoense,10,4,34.0,282,66.0,12,2,0,1,4
14977,7497,24,Atletico-MG,16,5,66.0,551,85.0,17,1,0,3,11
14978,7498,24,Athletico-PR,12,4,39.0,324,82.0,16,3,0,1,7
14979,7498,24,Atletico-GO,15,3,61.0,487,85.0,12,3,0,2,11
14980,7499,24,Sport,14,8,44.0,468,88.0,11,2,0,1,0
14981,7499,24,Juventude,9,1,56.0,572,89.0,11,2,0,1,6
14982,7500,24,Ceara,16,5,48.0,337,77.0,22,5,0,1,9
14983,7500,24,Internacional,9,1,52.0,373,76.0,16,2,0,1,5
14984,7501,24,Bragantino,13,4,42.0,324,76.0,13,1,0,1,10
14985,7501,24,Flamengo,11,3,58.0,441,82.0,20,3,0,1,4
14986,7504,24,Cuiaba,5,2,37.0,360,68.0,10,2,0,1,3
14987,7504,24,Gremio,20,7,63.0,571,84.0,15,2,0,0,7
14988,7502,24,Fortaleza,10,4,46.0,403,79.0,16,2,0,0,4
14989,7502,24,Fluminense,8,3,54.0,461,82.0,13,2,0,1,5
14990,7503,24,America-MG,27,6,61.0,436,85.0,14,2,0,1,8
14991,7503,24,Palmeiras,14,5,39.0,301,70.0,17,3,0,2,5
14992,7505,24,Santos,6,3,39.0,300,70.0,13,4,0,2,3
14993,7505,24,Sao Paulo,14,3,61.0,431,79.0,19,2,0,3,9
14994,7506,25,Atletico-GO,11,2,47.0,389,81.0,17,2,0,1,6
14995,7506,25,Fluminense,14,1,53.0,419,83.0,15,2,0,3,3
14996,7507,25,Ceara,11,5,45.0,352,80.0,10,3,0,2,5
14997,7507,25,Atletico-MG,12,4,55.0,428,82.0,12,1,0,2,8
14998,7508,25,Corinthians,9,3,67.0,707,90.0,7,0,0,1,4
14999,7508,25,Sport,11,3,33.0,340,81.0,14,3,0,1,7
15000,7509,25,Flamengo,13,6,61.0,522,88.0,17,2,0,0,5
15001,7509,25,Fortaleza,6,2,39.0,343,79.0,10,0,1,3,3
15002,7510,25,Athletico-PR,16,3,59.0,482,84.0,14,1,0,1,5
15003,7510,25,Bahia,8,4,41.0,347,74.0,9,2,0,0,2
15004,7511,25,Bragantino,12,6,44.0,379,81.0,15,2,0,0,3
15005,7511,25,Palmeiras,20,6,56.0,457,82.0,14,1,0,4,8
15006,7512,25,Juventude,14,5,59.0,428,80.0,24,6,0,0,3
15007,7512,25,America-MG,10,2,41.0,303,73.0,26,3,0,0,4
15008,7513,25,Chapecoense,10,4,49.0,422,81.0,14,1,0,1,7
15009,7513,25,Internacional,15,11,51.0,434,83.0,16,3,0,1,7
15010,7514,25,Gremio,8,3,40.0,319,75.0,25,5,1,1,3
15011,7514,25,Santos,13,5,60.0,446,82.0,14,4,0,1,9
15012,7515,25,Sao Paulo,9,2,66.0,568,87.0,16,2,0,0,2
15013,7515,25,Cuiaba,15,6,34.0,299,74.0,14,2,0,1,4
15014,7516,26,Atletico-GO,5,3,61.0,483,85.0,13,4,0,0,4
15015,7516,26,Bragantino,11,3,39.0,308,78.0,12,1,1,0,5
15016,7517,26,Bahia,17,5,52.0,375,83.0,22,4,0,3,14
15017,7517,26,Palmeiras,9,2,48.0,374,83.0,13,2,1,1,5
15018,7518,26,Santos,5,1,40.0,336,80.0,13,7,0,1,2
15019,7518,26,Atletico-MG,14,6,60.0,500,87.0,10,2,0,0,4
15020,7519,26,Chapecoense,20,6,37.0,313,71.0,17,4,0,3,5
15021,7519,26,Athletico-PR,14,3,63.0,512,82.0,13,5,0,0,8
